state,el_level,year,month,mean,median,type
CA,10,2014,03,41.8,45.0,snow
CA,10,2014,04,22.0,22.0,snow
CA,10,2015,01,12.0,12.0,snow
CA,10,2015,02,22.5,22.5,snow
CA,10,2015,03,13.3,14.0,snow
CA,10,2015,05,0.0,0.0,snow
CA,10,2016,01,48.0,48.0,snow
CA,10,2016,02,54.5,54.5,snow
CA,10,2016,03,51.5,51.5,snow
CA,10,2016,05,39.0,39.0,snow
CA,4,2000,01,0.0,0.0,snow
CA,4,2000,03,3.0,3.0,snow
CA,4,2000,04,0.0,0.0,snow
CA,4,2001,02,21.0,21.0,snow
CA,4,2001,03,19.5,19.5,snow
CA,4,2001,04,0.0,0.0,snow
CA,4,2002,01,24.0,24.0,snow
CA,4,2002,03,9.5,9.5,snow
CA,4,2002,04,0.0,0.0,snow
CA,4,2003,01,6.0,6.0,snow
CA,4,2003,02,2.0,2.0,snow
CA,4,2003,03,0.0,0.0,snow
CA,4,2003,05,0.0,0.0,snow
CA,4,2004,01,16.0,16.0,snow
CA,4,2004,02,23.0,23.0,snow
CA,4,2004,03,0.0,0.0,snow
CA,4,2004,04,0.0,0.0,snow
CA,4,2005,01,23.0,23.0,snow
CA,4,2005,02,12.0,12.0,snow
CA,4,2005,03,8.0,8.0,snow
CA,4,2005,04,0.0,0.0,snow
CA,4,2006,01,5.0,5.0,snow
CA,4,2006,02,2.0,2.0,snow
CA,4,2006,04,16.5,16.5,snow
CA,4,2007,01,1.0,1.0,snow
CA,4,2007,03,15.5,15.5,snow
CA,4,2007,04,0.0,0.0,snow
CA,4,2008,02,39.0,39.0,snow
CA,4,2008,03,17.0,17.0,snow
CA,4,2008,04,0.0,0.0,snow
CA,4,2009,01,9.0,9.0,snow
CA,4,2009,02,22.0,22.0,snow
CA,4,2009,03,8.0,8.0,snow
CA,4,2009,04,0.0,0.0,snow
CA,4,2010,01,17.0,17.0,snow
CA,4,2010,02,6.0,6.0,snow
CA,4,2010,03,1.0,1.0,snow
CA,4,2010,05,0.0,0.0,snow
CA,4,2011,01,9.0,9.0,snow
CA,4,2011,03,37.5,37.5,snow
CA,4,2011,04,10.0,10.0,snow
CA,4,2012,01,3.0,3.0,snow
CA,4,2012,02,2.0,2.0,snow
CA,4,2012,03,5.0,5.0,snow
CA,4,2012,04,0.0,0.0,snow
CA,4,2013,01,9.0,9.0,snow
CA,4,2013,02,7.0,7.0,snow
CA,4,2013,03,0.0,0.0,snow
CA,4,2013,04,0.0,0.0,snow
CA,4,2014,01,0.0,0.0,snow
CA,4,2014,02,0.0,0.0,snow
CA,4,2014,03,0.0,0.0,snow
CA,4,2014,04,0.0,0.0,snow
CA,4,2015,01,0.0,0.0,snow
CA,4,2015,02,0.0,0.0,snow
CA,4,2015,03,0.0,0.0,snow
CA,4,2015,04,0.0,0.0,snow
CA,4,2016,01,9.0,9.0,snow
CA,4,2016,03,0.5,0.5,snow
CA,4,2016,04,0.0,0.0,snow
CA,5,2000,01,25.5,25.0,snow
CA,5,2000,02,28.7,29.0,snow
CA,5,2000,03,22.4,22.0,snow
CA,5,2000,04,0.0,0.0,snow
CA,5,2000,05,0.0,0.0,snow
CA,5,2000,06,0.0,0.0,snow
CA,5,2001,01,15.2,11.0,snow
CA,5,2001,02,21.8,18.0,snow
CA,5,2001,03,21.3,11.0,snow
CA,5,2001,04,0.0,0.0,snow
CA,5,2001,05,0.0,0.0,snow
CA,5,2001,06,0.0,0.0,snow
CA,5,2002,01,26.8,24.0,snow
CA,5,2002,02,17.5,19.0,snow
CA,5,2002,03,16.6,16.0,snow
CA,5,2002,04,5.4,0.0,snow
CA,5,2002,05,3.0,3.0,snow
CA,5,2002,06,0.0,0.0,snow
CA,5,2003,01,10.2,9.0,snow
CA,5,2003,02,9.6,3.0,snow
CA,5,2003,03,12.4,6.0,snow
CA,5,2003,04,0.3,0.0,snow
CA,5,2003,05,0.0,0.0,snow
CA,5,2003,06,0.0,0.0,snow
CA,5,2004,01,29.0,25.0,snow
CA,5,2004,02,37.6,33.0,snow
CA,5,2004,03,21.7,15.5,snow
CA,5,2004,04,0.0,0.0,snow
CA,5,2004,05,0.0,0.0,snow
CA,5,2004,06,0.0,0.0,snow
CA,5,2005,01,19.8,15.0,snow
CA,5,2005,02,21.6,22.0,snow
CA,5,2005,03,23.0,21.0,snow
CA,5,2005,04,2.7,0.0,snow
CA,5,2005,05,0.0,0.0,snow
CA,5,2005,06,0.0,0.0,snow
CA,5,2006,01,12.7,14.0,snow
CA,5,2006,02,23.5,17.5,snow
CA,5,2006,03,37.3,21.5,snow
CA,5,2006,04,19.3,16.0,snow
CA,5,2006,05,0.0,0.0,snow
CA,5,2006,06,0.0,0.0,snow
CA,5,2007,01,3.8,3.5,snow
CA,5,2007,02,9.8,8.5,snow
CA,5,2007,03,6.6,10.0,snow
CA,5,2007,04,2.7,0.0,snow
CA,5,2007,05,0.0,0.0,snow
CA,5,2007,06,0.0,0.0,snow
CA,5,2008,01,28.5,28.5,snow
CA,5,2008,02,42.2,35.0,snow
CA,5,2008,03,16.8,18.0,snow
CA,5,2008,04,19.4,4.0,snow
CA,5,2008,05,6.0,6.0,snow
CA,5,2008,06,0.0,0.0,snow
CA,5,2009,01,13.3,13.0,snow
CA,5,2009,02,13.4,11.0,snow
CA,5,2009,03,20.0,13.0,snow
CA,5,2009,04,2.2,0.0,snow
CA,5,2009,05,0.0,0.0,snow
CA,5,2009,06,0.0,0.0,snow
CA,5,2010,01,27.0,21.0,snow
CA,5,2010,02,26.3,20.0,snow
CA,5,2010,03,29.3,24.5,snow
CA,5,2010,04,2.3,1.0,snow
CA,5,2010,05,7.0,7.0,snow
CA,5,2010,06,0.0,0.0,snow
CA,5,2011,01,8.7,8.0,snow
CA,5,2011,02,12.0,12.0,snow
CA,5,2011,03,48.2,22.0,snow
CA,5,2011,04,5.3,5.0,snow
CA,5,2011,05,0.0,0.0,snow
CA,5,2011,06,0.0,0.0,snow
CA,5,2012,01,3.3,4.0,snow
CA,5,2012,02,6.8,3.0,snow
CA,5,2012,03,7.0,5.0,snow
CA,5,2012,04,11.0,0.0,snow
CA,5,2012,05,0.0,0.0,snow
CA,5,2012,06,0.0,0.0,snow
CA,5,2013,01,16.7,15.0,snow
CA,5,2013,02,8.3,9.0,snow
CA,5,2013,03,7.0,4.0,snow
CA,5,2013,04,0.0,0.0,snow
CA,5,2013,05,0.0,0.0,snow
CA,5,2013,06,0.0,0.0,snow
CA,5,2014,01,0.5,0.0,snow
CA,5,2014,02,1.5,1.0,snow
CA,5,2014,03,0.0,0.0,snow
CA,5,2014,04,2.7,0.0,snow
CA,5,2014,05,0.0,0.0,snow
CA,5,2014,06,0.0,0.0,snow
CA,5,2015,01,0.6,0.0,snow
CA,5,2015,02,0.0,0.0,snow
CA,5,2015,03,0.0,0.0,snow
CA,5,2015,04,0.0,0.0,snow
CA,5,2015,05,0.0,0.0,snow
CA,5,2015,06,0.0,0.0,snow
CA,5,2016,01,16.3,18.0,snow
CA,5,2016,02,19.6,19.0,snow
CA,5,2016,03,13.5,10.0,snow
CA,5,2016,04,0.0,0.0,snow
CA,5,2016,05,0.0,0.0,snow
CA,5,2016,06,0.0,0.0,snow
CA,6,2000,01,29.9,24.0,snow
